date_day,season,year,month,hour,holiday,day_of_the_week,working_day,weather_situation,temp,atemp,humidity,wind_speed,user_casual,user_registered,user_count,temp_category,month_year
2012-08-04,Fall,2012,August,18,0,Saturday,Holiday,Clear or Light Clouds,35.26,0.7879,0.41,0.3284,169,321,490,Hot,Aug 2012
2012-08-04,Fall,2012,August,19,0,Saturday,Holiday,Clear or Light Clouds,33.62,0.7727,0.52,0.3582,133,264,397,Hot,Aug 2012
2012-08-04,Fall,2012,August,20,0,Saturday,Holiday,Clear or Light Clouds,33.62,0.7727,0.52,0.2985,117,195,312,Hot,Aug 2012
2012-08-04,Fall,2012,August,21,0,Saturday,Holiday,Clear or Light Clouds,32.800000000000004,0.7727,0.59,0.2537,96,193,289,Hot,Aug 2012
2012-08-04,Fall,2012,August,22,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.7273,0.66,0.2836,104,165,269,Hot,Aug 2012
2012-08-04,Fall,2012,August,23,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.7273,0.66,0.2985,61,161,222,Hot,Aug 2012
2012-08-05,Fall,2012,August,0,0,Sunday,Holiday,Clear or Light Clouds,30.34,0.697,0.7,0.2836,32,121,153,Hot,Aug 2012
2012-08-05,Fall,2012,August,1,0,Sunday,Holiday,Clear or Light Clouds,30.34,0.697,0.7,0.2537,8,79,87,Hot,Aug 2012
2012-08-05,Fall,2012,August,2,0,Sunday,Holiday,Clear or Light Clouds,30.34,0.697,0.7,0.2985,5,68,73,Hot,Aug 2012
2012-08-05,Fall,2012,August,3,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.697,0.74,0.2537,9,32,41,Warm,Aug 2012
2012-08-05,Fall,2012,August,4,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.697,0.74,0.2537,3,11,14,Warm,Aug 2012
2012-08-05,Fall,2012,August,5,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.697,0.74,0.2537,1,18,19,Warm,Aug 2012
2012-08-05,Fall,2012,August,6,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.697,0.79,0.2537,7,12,19,Warm,Aug 2012
2012-08-05,Fall,2012,August,7,0,Sunday,Holiday,Clear or Light Clouds,30.34,0.7121,0.74,0.2985,18,50,68,Hot,Aug 2012
2012-08-05,Fall,2012,August,8,0,Sunday,Holiday,Clear or Light Clouds,31.16,0.7273,0.66,0.3284,27,81,108,Hot,Aug 2012
2012-08-05,Fall,2012,August,9,0,Sunday,Holiday,Clear or Light Clouds,32.800000000000004,0.7727,0.59,0.3582,61,168,229,Hot,Aug 2012
2012-08-05,Fall,2012,August,10,0,Sunday,Holiday,Clear or Light Clouds,32.800000000000004,0.7727,0.59,0.4179,111,253,364,Hot,Aug 2012
2012-08-05,Fall,2012,August,11,0,Sunday,Holiday,Clear or Light Clouds,33.62,0.7879,0.56,0.4179,155,282,437,Hot,Aug 2012
2012-08-05,Fall,2012,August,12,0,Sunday,Holiday,Clear or Light Clouds,35.26,0.803,0.47,0.5224,161,330,491,Hot,Aug 2012
2012-08-05,Fall,2012,August,13,0,Sunday,Holiday,Clear or Light Clouds,36.08,0.8182,0.44,0.4627,208,315,523,Hot,Aug 2012
2012-08-05,Fall,2012,August,14,0,Sunday,Holiday,Clear or Light Clouds,36.9,0.8485,0.42,0.4627,161,365,526,Hot,Aug 2012
2012-08-05,Fall,2012,August,15,0,Sunday,Holiday,Clear or Light Clouds,36.9,0.8182,0.37,0.5224,164,286,450,Hot,Aug 2012
2012-08-05,Fall,2012,August,16,0,Sunday,Holiday,Clear or Light Clouds,33.62,0.7576,0.46,0.2537,143,278,421,Hot,Aug 2012
2012-08-05,Fall,2012,August,17,0,Sunday,Holiday,Clear or Light Clouds,33.62,0.7576,0.46,0.2537,122,260,382,Hot,Aug 2012
2012-08-05,Fall,2012,August,18,0,Sunday,Holiday,Light Rain or Light Snow,28.7,0.6667,0.74,0.1343,75,154,229,Warm,Aug 2012
2012-08-05,Fall,2012,August,19,0,Sunday,Holiday,Clear or Light Clouds,28.7,0.6667,0.84,0.2239,46,139,185,Warm,Aug 2012
2012-08-05,Fall,2012,August,20,0,Sunday,Holiday,Clear or Light Clouds,28.7,0.6667,0.84,0.1045,53,140,193,Warm,Aug 2012
2012-08-05,Fall,2012,August,21,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.697,0.79,0.1045,51,157,208,Warm,Aug 2012
2012-08-05,Fall,2012,August,22,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.697,0.79,0.0896,57,100,157,Warm,Aug 2012
2012-08-05,Fall,2012,August,23,0,Sunday,Holiday,Foggy or Cloudy with Mist,29.52,0.697,0.79,0.1642,29,58,87,Warm,Aug 2012
2012-08-06,Fall,2012,August,0,0,Monday,Working,Foggy or Cloudy with Mist,29.52,0.697,0.79,0.0,9,24,33,Warm,Aug 2012
2012-08-06,Fall,2012,August,1,0,Monday,Working,Clear or Light Clouds,29.52,0.697,0.79,0.0896,1,10,11,Warm,Aug 2012
2012-08-06,Fall,2012,August,2,0,Monday,Working,Foggy or Cloudy with Mist,29.52,0.697,0.79,0.1343,0,5,5,Warm,Aug 2012
2012-08-06,Fall,2012,August,3,0,Monday,Working,Light Rain or Light Snow,29.52,0.697,0.79,0.0896,0,5,5,Warm,Aug 2012
2012-08-06,Fall,2012,August,4,0,Monday,Working,Foggy or Cloudy with Mist,29.52,0.697,0.74,0.1343,3,8,11,Warm,Aug 2012
2012-08-06,Fall,2012,August,5,0,Monday,Working,Clear or Light Clouds,28.7,0.6667,0.79,0.194,2,23,25,Warm,Aug 2012
2012-08-06,Fall,2012,August,6,0,Monday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.79,0.2239,4,137,141,Warm,Aug 2012
2012-08-06,Fall,2012,August,7,0,Monday,Working,Light Rain or Light Snow,29.52,0.6818,0.7,0.194,14,393,407,Warm,Aug 2012
2012-08-06,Fall,2012,August,8,0,Monday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.79,0.0,27,578,605,Warm,Aug 2012
2012-08-06,Fall,2012,August,9,0,Monday,Working,Light Rain or Light Snow,28.7,0.6667,0.79,0.1642,28,248,276,Warm,Aug 2012
2012-08-06,Fall,2012,August,10,0,Monday,Working,Clear or Light Clouds,30.34,0.697,0.7,0.2239,54,159,213,Hot,Aug 2012
2012-08-06,Fall,2012,August,11,0,Monday,Working,Clear or Light Clouds,31.16,0.7273,0.66,0.1343,108,152,260,Hot,Aug 2012
2012-08-06,Fall,2012,August,12,0,Monday,Working,Foggy or Cloudy with Mist,31.98,0.7273,0.55,0.0896,72,213,285,Hot,Aug 2012
2012-08-06,Fall,2012,August,13,0,Monday,Working,Clear or Light Clouds,32.800000000000004,0.7424,0.49,0.2239,85,204,289,Hot,Aug 2012
2012-08-06,Fall,2012,August,14,0,Monday,Working,Clear or Light Clouds,33.62,0.7576,0.46,0.0,99,188,287,Hot,Aug 2012
2012-08-06,Fall,2012,August,15,0,Monday,Working,Clear or Light Clouds,33.62,0.7576,0.46,0.1343,91,183,274,Hot,Aug 2012
2012-08-06,Fall,2012,August,16,0,Monday,Working,Clear or Light Clouds,34.44,0.7576,0.41,0.1045,88,363,451,Hot,Aug 2012
2012-08-06,Fall,2012,August,17,0,Monday,Working,Clear or Light Clouds,33.62,0.7424,0.41,0.0,112,746,858,Hot,Aug 2012
2012-08-06,Fall,2012,August,18,0,Monday,Working,Clear or Light Clouds,33.62,0.7424,0.41,0.1343,100,743,843,Hot,Aug 2012
2012-08-06,Fall,2012,August,19,0,Monday,Working,Clear or Light Clouds,31.98,0.7424,0.59,0.194,109,531,640,Hot,Aug 2012
2012-08-06,Fall,2012,August,20,0,Monday,Working,Clear or Light Clouds,31.16,0.7273,0.66,0.1642,89,368,457,Hot,Aug 2012
2012-08-06,Fall,2012,August,21,0,Monday,Working,Clear or Light Clouds,30.34,0.697,0.7,0.194,72,245,317,Hot,Aug 2012
2012-08-06,Fall,2012,August,22,0,Monday,Working,Clear or Light Clouds,30.34,0.697,0.7,0.0896,50,157,207,Hot,Aug 2012
2012-08-06,Fall,2012,August,23,0,Monday,Working,Clear or Light Clouds,29.52,0.697,0.74,0.194,16,97,113,Warm,Aug 2012
2012-08-07,Fall,2012,August,0,0,Tuesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.194,15,32,47,Warm,Aug 2012
2012-08-07,Fall,2012,August,1,0,Tuesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.1343,2,16,18,Warm,Aug 2012
2012-08-07,Fall,2012,August,2,0,Tuesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.1343,6,7,13,Warm,Aug 2012
2012-08-07,Fall,2012,August,3,0,Tuesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.0,0,6,6,Warm,Aug 2012
2012-08-07,Fall,2012,August,4,0,Tuesday,Working,Clear or Light Clouds,27.880000000000003,0.6364,0.83,0.1343,2,7,9,Warm,Aug 2012
2012-08-07,Fall,2012,August,5,0,Tuesday,Working,Clear or Light Clouds,28.7,0.6667,0.79,0.1045,3,33,36,Warm,Aug 2012
2012-08-07,Fall,2012,August,6,0,Tuesday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.79,0.194,3,176,179,Warm,Aug 2012
2012-08-07,Fall,2012,August,7,0,Tuesday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.74,0.1343,21,481,502,Warm,Aug 2012
2012-08-07,Fall,2012,August,8,0,Tuesday,Working,Foggy or Cloudy with Mist,28.7,0.6515,0.7,0.1642,41,664,705,Warm,Aug 2012
2012-08-07,Fall,2012,August,9,0,Tuesday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.74,0.1343,44,283,327,Warm,Aug 2012
2012-08-07,Fall,2012,August,10,0,Tuesday,Working,Foggy or Cloudy with Mist,30.34,0.697,0.7,0.1343,89,161,250,Hot,Aug 2012
2012-08-07,Fall,2012,August,11,0,Tuesday,Working,Foggy or Cloudy with Mist,31.16,0.7273,0.66,0.0896,84,130,214,Hot,Aug 2012
2012-08-07,Fall,2012,August,12,0,Tuesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7576,0.55,0.1343,86,197,283,Hot,Aug 2012
2012-08-07,Fall,2012,August,13,0,Tuesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7424,0.52,0.194,68,185,253,Hot,Aug 2012
2012-08-07,Fall,2012,August,14,0,Tuesday,Working,Foggy or Cloudy with Mist,33.62,0.7576,0.46,0.0,76,185,261,Hot,Aug 2012
2012-08-07,Fall,2012,August,15,0,Tuesday,Working,Clear or Light Clouds,32.800000000000004,0.7424,0.52,0.0,100,206,306,Hot,Aug 2012
2012-08-07,Fall,2012,August,16,0,Tuesday,Working,Light Rain or Light Snow,31.16,0.7273,0.66,0.2836,101,344,445,Hot,Aug 2012
2012-08-07,Fall,2012,August,17,0,Tuesday,Working,Foggy or Cloudy with Mist,31.98,0.7424,0.62,0.1343,125,743,868,Hot,Aug 2012
2012-08-07,Fall,2012,August,18,0,Tuesday,Working,Foggy or Cloudy with Mist,31.16,0.7121,0.62,0.1642,103,711,814,Hot,Aug 2012
2012-08-07,Fall,2012,August,19,0,Tuesday,Working,Foggy or Cloudy with Mist,31.16,0.7273,0.66,0.1045,104,506,610,Hot,Aug 2012
2012-08-07,Fall,2012,August,20,0,Tuesday,Working,Foggy or Cloudy with Mist,30.34,0.697,0.7,0.1343,74,374,448,Hot,Aug 2012
2012-08-07,Fall,2012,August,21,0,Tuesday,Working,Foggy or Cloudy with Mist,29.52,0.697,0.74,0.0,70,247,317,Warm,Aug 2012
2012-08-07,Fall,2012,August,22,0,Tuesday,Working,Clear or Light Clouds,29.52,0.697,0.74,0.1045,43,181,224,Warm,Aug 2012
2012-08-07,Fall,2012,August,23,0,Tuesday,Working,Clear or Light Clouds,29.52,0.697,0.79,0.0,18,120,138,Warm,Aug 2012
2012-08-08,Fall,2012,August,0,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.0,12,46,58,Warm,Aug 2012
2012-08-08,Fall,2012,August,1,0,Wednesday,Working,Clear or Light Clouds,29.52,0.697,0.79,0.0,3,20,23,Warm,Aug 2012
2012-08-08,Fall,2012,August,2,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.0,1,5,6,Warm,Aug 2012
2012-08-08,Fall,2012,August,3,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.0,1,6,7,Warm,Aug 2012
2012-08-08,Fall,2012,August,4,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.0,1,6,7,Warm,Aug 2012
2012-08-08,Fall,2012,August,5,0,Wednesday,Working,Foggy or Cloudy with Mist,27.880000000000003,0.6364,0.89,0.1642,3,40,43,Warm,Aug 2012
2012-08-08,Fall,2012,August,6,0,Wednesday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.84,0.1642,4,169,173,Warm,Aug 2012
2012-08-08,Fall,2012,August,7,0,Wednesday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.84,0.1642,24,458,482,Warm,Aug 2012
2012-08-08,Fall,2012,August,8,0,Wednesday,Working,Foggy or Cloudy with Mist,30.34,0.7273,0.72,0.0896,48,689,737,Hot,Aug 2012
2012-08-08,Fall,2012,August,9,0,Wednesday,Working,Foggy or Cloudy with Mist,31.16,0.7273,0.66,0.0,33,308,341,Hot,Aug 2012
2012-08-08,Fall,2012,August,10,0,Wednesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7424,0.52,0.1343,63,151,214,Hot,Aug 2012
2012-08-08,Fall,2012,August,11,0,Wednesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7424,0.52,0.0,80,159,239,Hot,Aug 2012
2012-08-08,Fall,2012,August,12,0,Wednesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7424,0.52,0.0,63,217,280,Hot,Aug 2012
2012-08-08,Fall,2012,August,13,0,Wednesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7424,0.52,0.0,101,212,313,Hot,Aug 2012
2012-08-08,Fall,2012,August,14,0,Wednesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7424,0.52,0.2537,63,173,236,Hot,Aug 2012
2012-08-08,Fall,2012,August,15,0,Wednesday,Working,Foggy or Cloudy with Mist,34.44,0.7576,0.44,0.194,110,168,278,Hot,Aug 2012
2012-08-08,Fall,2012,August,16,0,Wednesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7424,0.49,0.2836,113,328,441,Hot,Aug 2012
2012-08-08,Fall,2012,August,17,0,Wednesday,Working,Foggy or Cloudy with Mist,32.800000000000004,0.7576,0.55,0.2836,107,751,858,Hot,Aug 2012
2012-08-08,Fall,2012,August,18,0,Wednesday,Working,Foggy or Cloudy with Mist,31.98,0.7273,0.55,0.1642,117,745,862,Hot,Aug 2012
2012-08-08,Fall,2012,August,19,0,Wednesday,Working,Clear or Light Clouds,31.16,0.7273,0.66,0.2239,119,567,686,Hot,Aug 2012
2012-08-08,Fall,2012,August,20,0,Wednesday,Working,Clear or Light Clouds,30.34,0.697,0.66,0.194,76,424,500,Hot,Aug 2012
2012-08-08,Fall,2012,August,21,0,Wednesday,Working,Clear or Light Clouds,30.34,0.697,0.66,0.1045,70,311,381,Hot,Aug 2012
2012-08-08,Fall,2012,August,22,0,Wednesday,Working,Clear or Light Clouds,29.52,0.697,0.74,0.1045,35,198,233,Warm,Aug 2012
2012-08-08,Fall,2012,August,23,0,Wednesday,Working,Clear or Light Clouds,29.52,0.6818,0.7,0.1343,16,120,136,Warm,Aug 2012
2012-08-09,Fall,2012,August,0,0,Thursday,Working,Clear or Light Clouds,29.52,0.697,0.74,0.194,16,51,67,Warm,Aug 2012
2012-08-09,Fall,2012,August,1,0,Thursday,Working,Clear or Light Clouds,28.7,0.6667,0.79,0.1343,5,23,28,Warm,Aug 2012
2012-08-09,Fall,2012,August,2,0,Thursday,Working,Clear or Light Clouds,28.7,0.6667,0.84,0.0896,2,12,14,Warm,Aug 2012
2012-08-09,Fall,2012,August,3,0,Thursday,Working,Clear or Light Clouds,27.880000000000003,0.6364,0.83,0.0896,1,5,6,Warm,Aug 2012
2012-08-09,Fall,2012,August,4,0,Thursday,Working,Foggy or Cloudy with Mist,27.880000000000003,0.6364,0.89,0.1343,0,10,10,Warm,Aug 2012
2012-08-09,Fall,2012,August,5,0,Thursday,Working,Foggy or Cloudy with Mist,27.060000000000002,0.5909,0.94,0.0,4,37,41,Warm,Aug 2012
2012-08-09,Fall,2012,August,6,0,Thursday,Working,Clear or Light Clouds,27.060000000000002,0.6061,0.83,0.1642,5,162,167,Warm,Aug 2012
2012-08-09,Fall,2012,August,7,0,Thursday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.84,0.1642,24,451,475,Warm,Aug 2012
2012-08-09,Fall,2012,August,8,0,Thursday,Working,Clear or Light Clouds,29.52,0.697,0.74,0.1045,28,670,698,Warm,Aug 2012
2012-08-09,Fall,2012,August,9,0,Thursday,Working,Clear or Light Clouds,31.16,0.7273,0.66,0.1642,54,299,353,Hot,Aug 2012
2012-08-09,Fall,2012,August,10,0,Thursday,Working,Clear or Light Clouds,32.800000000000004,0.7576,0.55,0.2239,72,133,205,Hot,Aug 2012
2012-08-09,Fall,2012,August,11,0,Thursday,Working,Clear or Light Clouds,34.44,0.7576,0.44,0.0,94,166,260,Hot,Aug 2012
2012-08-09,Fall,2012,August,12,0,Thursday,Working,Clear or Light Clouds,34.44,0.7576,0.44,0.1045,85,192,277,Hot,Aug 2012
2012-08-09,Fall,2012,August,13,0,Thursday,Working,Clear or Light Clouds,35.26,0.7879,0.41,0.1045,80,201,281,Hot,Aug 2012
2012-08-09,Fall,2012,August,14,0,Thursday,Working,Clear or Light Clouds,36.08,0.7727,0.32,0.2239,86,161,247,Hot,Aug 2012
2012-08-09,Fall,2012,August,15,0,Thursday,Working,Clear or Light Clouds,36.08,0.7727,0.32,0.2239,63,204,267,Hot,Aug 2012
2012-08-09,Fall,2012,August,16,0,Thursday,Working,Clear or Light Clouds,35.26,0.7727,0.39,0.2537,97,320,417,Hot,Aug 2012
2012-08-09,Fall,2012,August,17,0,Thursday,Working,Clear or Light Clouds,35.26,0.7576,0.36,0.2537,111,699,810,Hot,Aug 2012
2012-08-09,Fall,2012,August,18,0,Thursday,Working,Foggy or Cloudy with Mist,33.62,0.7576,0.46,0.2537,78,733,811,Hot,Aug 2012
2012-08-09,Fall,2012,August,19,0,Thursday,Working,Clear or Light Clouds,32.800000000000004,0.7576,0.55,0.194,90,533,623,Hot,Aug 2012
2012-08-09,Fall,2012,August,20,0,Thursday,Working,Clear or Light Clouds,28.7,0.6515,0.54,0.2836,91,387,478,Warm,Aug 2012
2012-08-09,Fall,2012,August,21,0,Thursday,Working,Foggy or Cloudy with Mist,28.7,0.6515,0.58,0.1642,50,286,336,Warm,Aug 2012
2012-08-09,Fall,2012,August,22,0,Thursday,Working,Foggy or Cloudy with Mist,27.060000000000002,0.6212,0.69,0.2239,41,218,259,Warm,Aug 2012
2012-08-09,Fall,2012,August,23,0,Thursday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.74,0.0,19,137,156,Warm,Aug 2012
2012-08-10,Fall,2012,August,0,0,Friday,Working,Clear or Light Clouds,28.7,0.6515,0.65,0.0896,17,68,85,Warm,Aug 2012
2012-08-10,Fall,2012,August,1,0,Friday,Working,Clear or Light Clouds,28.7,0.6515,0.65,0.1045,6,35,41,Warm,Aug 2012
2012-08-10,Fall,2012,August,2,0,Friday,Working,Clear or Light Clouds,28.7,0.6667,0.74,0.1642,6,14,20,Warm,Aug 2012
2012-08-10,Fall,2012,August,3,0,Friday,Working,Foggy or Cloudy with Mist,29.52,0.697,0.79,0.194,3,6,9,Warm,Aug 2012
2012-08-10,Fall,2012,August,4,0,Friday,Working,Light Rain or Light Snow,28.7,0.6667,0.84,0.2836,0,7,7,Warm,Aug 2012
2012-08-10,Fall,2012,August,5,0,Friday,Working,Light Rain or Light Snow,28.7,0.6667,0.84,0.2836,4,29,33,Warm,Aug 2012
2012-08-10,Fall,2012,August,6,0,Friday,Working,Light Rain or Light Snow,26.240000000000002,0.5758,0.89,0.2985,3,41,44,Warm,Aug 2012
2012-08-10,Fall,2012,August,7,0,Friday,Working,Light Rain or Light Snow,26.240000000000002,0.5758,0.89,0.1045,5,128,133,Warm,Aug 2012
2012-08-10,Fall,2012,August,8,0,Friday,Working,Light Rain or Light Snow,25.419999999999998,0.5455,0.91,0.1642,7,112,119,Warm,Aug 2012
2012-08-10,Fall,2012,August,9,0,Friday,Working,Foggy or Cloudy with Mist,26.240000000000002,0.5758,0.89,0.0,21,199,220,Warm,Aug 2012
2012-08-10,Fall,2012,August,10,0,Friday,Working,Clear or Light Clouds,27.060000000000002,0.5909,0.89,0.1045,27,166,193,Warm,Aug 2012
2012-08-10,Fall,2012,August,11,0,Friday,Working,Light Rain or Light Snow,27.880000000000003,0.6364,0.79,0.1343,73,178,251,Warm,Aug 2012
2012-08-10,Fall,2012,August,12,0,Friday,Working,Foggy or Cloudy with Mist,30.34,0.697,0.66,0.3582,75,240,315,Hot,Aug 2012
2012-08-10,Fall,2012,August,13,0,Friday,Working,Foggy or Cloudy with Mist,31.16,0.7121,0.58,0.3582,66,224,290,Hot,Aug 2012
2012-08-10,Fall,2012,August,14,0,Friday,Working,Clear or Light Clouds,31.16,0.7121,0.58,0.3582,71,236,307,Hot,Aug 2012
2012-08-10,Fall,2012,August,15,0,Friday,Working,Clear or Light Clouds,32.800000000000004,0.7424,0.52,0.4478,100,224,324,Hot,Aug 2012
2012-08-10,Fall,2012,August,16,0,Friday,Working,Clear or Light Clouds,31.98,0.7273,0.55,0.2985,96,371,467,Hot,Aug 2012
2012-08-10,Fall,2012,August,17,0,Friday,Working,Clear or Light Clouds,32.800000000000004,0.7424,0.52,0.2836,111,619,730,Hot,Aug 2012
2012-08-10,Fall,2012,August,18,0,Friday,Working,Clear or Light Clouds,31.16,0.7121,0.62,0.2985,88,552,640,Hot,Aug 2012
2012-08-10,Fall,2012,August,19,0,Friday,Working,Clear or Light Clouds,31.16,0.7121,0.62,0.2836,98,394,492,Hot,Aug 2012
2012-08-10,Fall,2012,August,20,0,Friday,Working,Clear or Light Clouds,30.34,0.697,0.66,0.2985,55,315,370,Hot,Aug 2012
2012-08-10,Fall,2012,August,21,0,Friday,Working,Clear or Light Clouds,30.34,0.697,0.66,0.2537,50,236,286,Hot,Aug 2012
2012-08-10,Fall,2012,August,22,0,Friday,Working,Clear or Light Clouds,29.52,0.697,0.74,0.2836,50,168,218,Warm,Aug 2012
2012-08-10,Fall,2012,August,23,0,Friday,Working,Clear or Light Clouds,29.52,0.6818,0.7,0.2836,33,159,192,Warm,Aug 2012
2012-08-11,Fall,2012,August,0,0,Saturday,Holiday,Clear or Light Clouds,28.7,0.6515,0.7,0.2836,38,142,180,Warm,Aug 2012
2012-08-11,Fall,2012,August,1,0,Saturday,Holiday,Clear or Light Clouds,27.060000000000002,0.6212,0.74,0.2239,32,84,116,Warm,Aug 2012
2012-08-11,Fall,2012,August,2,0,Saturday,Holiday,Light Rain or Light Snow,26.240000000000002,0.5909,0.78,0.194,19,66,85,Warm,Aug 2012
2012-08-11,Fall,2012,August,3,0,Saturday,Holiday,Light Rain or Light Snow,25.419999999999998,0.5758,0.83,0.1642,2,19,21,Warm,Aug 2012
2012-08-11,Fall,2012,August,4,0,Saturday,Holiday,Clear or Light Clouds,25.419999999999998,0.5758,0.83,0.1045,3,7,10,Warm,Aug 2012
2012-08-11,Fall,2012,August,5,0,Saturday,Holiday,Clear or Light Clouds,25.419999999999998,0.5606,0.88,0.1045,2,9,11,Warm,Aug 2012
2012-08-11,Fall,2012,August,6,0,Saturday,Holiday,Foggy or Cloudy with Mist,25.419999999999998,0.5606,0.88,0.1045,5,18,23,Warm,Aug 2012
2012-08-11,Fall,2012,August,7,0,Saturday,Holiday,Clear or Light Clouds,26.240000000000002,0.5758,0.83,0.0896,8,54,62,Warm,Aug 2012
2012-08-11,Fall,2012,August,8,0,Saturday,Holiday,Clear or Light Clouds,27.060000000000002,0.6061,0.83,0.1045,30,132,162,Warm,Aug 2012
2012-08-11,Fall,2012,August,9,0,Saturday,Holiday,Clear or Light Clouds,27.880000000000003,0.6364,0.79,0.194,54,217,271,Warm,Aug 2012
2012-08-11,Fall,2012,August,10,0,Saturday,Holiday,Clear or Light Clouds,29.52,0.6818,0.62,0.0896,125,282,407,Warm,Aug 2012
2012-08-11,Fall,2012,August,11,0,Saturday,Holiday,Clear or Light Clouds,30.34,0.697,0.66,0.1642,203,296,499,Hot,Aug 2012
2012-08-11,Fall,2012,August,12,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.7121,0.58,0.2239,214,332,546,Hot,Aug 2012
2012-08-11,Fall,2012,August,13,0,Saturday,Holiday,Clear or Light Clouds,32.800000000000004,0.7424,0.49,0.3582,228,341,569,Hot,Aug 2012
2012-08-11,Fall,2012,August,14,0,Saturday,Holiday,Clear or Light Clouds,32.800000000000004,0.7424,0.49,0.2985,248,290,538,Hot,Aug 2012
2012-08-11,Fall,2012,August,15,0,Saturday,Holiday,Clear or Light Clouds,32.800000000000004,0.7273,0.46,0.2836,246,316,562,Hot,Aug 2012
2012-08-11,Fall,2012,August,16,0,Saturday,Holiday,Clear or Light Clouds,32.800000000000004,0.7273,0.46,0.2985,227,304,531,Hot,Aug 2012
2012-08-11,Fall,2012,August,17,0,Saturday,Holiday,Light Rain or Light Snow,30.34,0.697,0.66,0.3582,220,292,512,Hot,Aug 2012
2012-08-11,Fall,2012,August,18,0,Saturday,Holiday,Foggy or Cloudy with Mist,28.7,0.6667,0.74,0.2985,107,193,300,Warm,Aug 2012
2012-08-11,Fall,2012,August,19,0,Saturday,Holiday,Foggy or Cloudy with Mist,27.060000000000002,0.5909,0.89,0.1045,97,178,275,Warm,Aug 2012
2012-08-11,Fall,2012,August,20,0,Saturday,Holiday,Light Rain or Light Snow,27.060000000000002,0.5909,0.89,0.4179,31,129,160,Warm,Aug 2012
2012-08-11,Fall,2012,August,21,0,Saturday,Holiday,Foggy or Cloudy with Mist,27.060000000000002,0.5909,0.89,0.1642,26,102,128,Warm,Aug 2012
2012-08-11,Fall,2012,August,22,0,Saturday,Holiday,Foggy or Cloudy with Mist,27.060000000000002,0.5909,0.89,0.1642,40,128,168,Warm,Aug 2012
2012-08-11,Fall,2012,August,23,0,Saturday,Holiday,Light Rain or Light Snow,27.060000000000002,0.6061,0.78,0.1642,42,121,163,Warm,Aug 2012
2012-08-12,Fall,2012,August,0,0,Sunday,Holiday,Foggy or Cloudy with Mist,26.240000000000002,0.6061,0.73,0.1343,24,96,120,Warm,Aug 2012
2012-08-12,Fall,2012,August,1,0,Sunday,Holiday,Clear or Light Clouds,25.419999999999998,0.5909,0.78,0.1343,21,92,113,Warm,Aug 2012
2012-08-12,Fall,2012,August,2,0,Sunday,Holiday,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.1343,19,67,86,Warm,Aug 2012
2012-08-12,Fall,2012,August,3,0,Sunday,Holiday,Clear or Light Clouds,25.419999999999998,0.5909,0.73,0.0896,11,37,48,Warm,Aug 2012
2012-08-12,Fall,2012,August,4,0,Sunday,Holiday,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.0896,2,8,10,Warm,Aug 2012
2012-08-12,Fall,2012,August,5,0,Sunday,Holiday,Clear or Light Clouds,26.240000000000002,0.6212,0.61,0.194,1,9,10,Warm,Aug 2012
2012-08-12,Fall,2012,August,6,0,Sunday,Holiday,Clear or Light Clouds,26.240000000000002,0.6061,0.65,0.1642,2,14,16,Warm,Aug 2012
